mes_id,empresa_id,plano_id,categoria_id,faixa_id,custo,qtd
202509,E03,P3,C5,F1,3115.92,5
202509,E03,P3,C6,F1,1817.62,9
202509,E03,P3,C1,F2,3956.73,20
202509,E03,P3,C2,F2,6330.76,33
202509,E03,P3,C3,F2,3956.73,27
202509,E03,P3,C4,F2,17805.27,2
202509,E03,P3,C5,F2,4748.07,9
202509,E03,P3,C6,F2,2769.71,13
202509,E03,P3,C1,F3,5358.07,29
202509,E03,P3,C2,F3,8572.91,53
202509,E03,P3,C3,F3,5358.07,34
202509,E03,P3,C4,F3,24111.31,3
202509,E03,P3,C5,F3,6429.68,12
202509,E03,P3,C6,F3,3750.65,18
202509,E03,P3,C1,F4,6594.55,32
202509,E03,P3,C2,F4,10551.27,63
202509,E03,P3,C3,F4,6594.55,48
202509,E03,P3,C4,F4,29675.46,3
202509,E03,P3,C5,F4,7913.46,13
202509,E03,P3,C6,F4,4616.18,21
202509,E03,P3,C1,F5,6924.27,36
202509,E03,P3,C2,F5,11078.84,67
202509,E03,P3,C3,F5,6924.27,43
202509,E03,P3,C4,F5,31159.23,4
202509,E03,P3,C5,F5,8309.13,14
202509,E03,P3,C6,F5,4846.99,23
202510,E03,P1,C1,F1,3463.89,18
202510,E03,P1,C2,F1,5542.22,35
202510,E03,P1,C3,F1,3463.89,25
202510,E03,P1,C4,F1,15587.5,2
202510,E03,P1,C5,F1,4156.67,8
202510,E03,P1,C6,F1,2424.72,12
202510,E03,P1,C1,F2,5278.31,28
202510,E03,P1,C2,F2,8445.29,56
202510,E03,P1,C3,F2,5278.31,36
202510,E03,P1,C4,F2,23752.38,3
202510,E03,P1,C5,F2,6333.97,12
202510,E03,P1,C6,F2,3694.81,16
202510,E03,P1,C1,F3,7147.71,37
202510,E03,P1,C2,F3,11436.33,69
202510,E03,P1,C3,F3,7147.71,49
202510,E03,P1,C4,F3,32164.68,4
202510,E03,P1,C5,F3,8577.25,17
202510,E03,P1,C6,F3,5003.39,23
202510,E03,P1,C1,F4,8797.18,46
202510,E03,P1,C2,F4,14075.48,81
202510,E03,P1,C3,F4,8797.18,63
202510,E03,P1,C4,F4,39587.3,5
202510,E03,P1,C5,F4,10556.61,21
202510,E03,P1,C6,F4,6158.02,29
202510,E03,P1,C1,F5,9237.04,47
202510,E03,P1,C2,F5,14779.26,87
202510,E03,P1,C3,F5,9237.04,65
202510,E03,P1,C4,F5,41566.66,5
202510,E03,P1,C5,F5,11084.44,20
202510,E03,P1,C6,F5,6465.93,32
202510,E03,P2,C1,F1,3346.25,16
202510,E03,P2,C2,F1,5354.0,36
202510,E03,P2,C3,F1,3346.25,22
202510,E03,P2,C4,F1,15058.14,2
202510,E03,P2,C5,F1,4015.5,7
202510,E03,P2,C6,F1,2342.38,11
202510,E03,P2,C1,F2,5099.05,25
202510,E03,P2,C2,F2,8158.48,51
202510,E03,P2,C3,F2,5099.05,36
202510,E03,P2,C4,F2,22945.73,3
202510,E03,P2,C5,F2,6118.86,12
202510,E03,P2,C6,F2,3569.34,18
202510,E03,P2,C1,F3,6904.97,35
202510,E03,P2,C2,F3,11047.94,72
202510,E03,P2,C3,F3,6904.97,49
202510,E03,P2,C4,F3,31072.34,4
202510,E03,P2,C5,F3,8285.96,17
202510,E03,P2,C6,F3,4833.48,20
202510,E03,P2,C1,F4,8498.42,43
202510,E03,P2,C2,F4,13597.47,77
202510,E03,P2,C3,F4,8498.42,59
202510,E03,P2,C4,F4,38242.89,5
202510,E03,P2,C5,F4,10198.1,23
202510,E03,P2,C6,F4,5948.89,28
202510,E03,P2,C1,F5,8923.34,51
202510,E03,P2,C2,F5,14277.34,94
202510,E03,P2,C3,F5,8923.34,62
202510,E03,P2,C4,F5,40155.03,5
202510,E03,P2,C5,F5,10708.01,22
202510,E03,P2,C6,F5,6246.34,29
202510,E03,P3,C1,F1,2895.32,15
202510,E03,P3,C2,F1,4632.52,29
202510,E03,P3,C3,F1,2895.32,19
202510,E03,P3,C4,F1,13028.96,1
202510,E03,P3,C5,F1,3474.39,6
202510,E03,P3,C6,F1,2026.73,9
202510,E03,P3,C1,F2,4411.92,22
202510,E03,P3,C2,F2,7059.08,43
202510,E03,P3,C3,F2,4411.92,31
202510,E03,P3,C4,F2,19853.65,2
202510,E03,P3,C5,F2,5294.31,10
202510,E03,P3,C6,F2,3088.35,14
202510,E03,P3,C1,F3,5974.48,31
202510,E03,P3,C2,F3,9559.17,55
202510,E03,P3,C3,F3,5974.48,40
202510,E03,P3,C4,F3,26885.15,3
202510,E03,P3,C5,F3,7169.37,12
202510,E03,P3,C6,F3,4182.13,20
202510,E03,P3,C1,F4,7353.2,37
202510,E03,P3,C2,F4,11765.13,70
202510,E03,P3,C3,F4,7353.2,54
202510,E03,P3,C4,F4,33089.42,4
202510,E03,P3,C5,F4,8823.85,16
202510,E03,P3,C6,F4,5147.24,23
202510,E03,P3,C1,F5,7720.86,40
202510,E03,P3,C2,F5,12353.38,87
202510,E03,P3,C3,F5,7720.86,49
202510,E03,P3,C4,F5,34743.89,4
202510,E03,P3,C5,F5,9265.04,17
202510,E03,P3,C6,F5,5404.61,26
202511,E03,P1,C1,F1,4071.53,21
202511,E03,P1,C2,F1,6514.45,35
202511,E03,P1,C3,F1,4071.53,30
202511,E03,P1,C4,F1,18321.89,2
202511,E03,P1,C5,F1,4885.84,9
202511,E03,P1,C6,F1,2850.07,12
202511,E03,P1,C1,F2,6204.24,30
202511,E03,P1,C2,F2,9926.78,60
202511,E03,P1,C3,F2,6204.24,46
202511,E03,P1,C4,F2,27919.07,4
202511,E03,P1,C5,F2,7445.08,13
202511,E03,P1,C6,F2,4342.97,21
202511,E03,P1,C1,F3,8401.57,43
202511,E03,P1,C2,F3,13442.51,84
202511,E03,P1,C3,F3,8401.57,60
202511,E03,P1,C4,F3,37807.07,5
202511,E03,P1,C5,F3,10081.89,18
202511,E03,P1,C6,F3,5881.1,27
202511,E03,P1,C1,F4,10340.4,54
202511,E03,P1,C2,F4,16544.63,103
202511,E03,P1,C3,F4,10340.4,70
202511,E03,P1,C4,F4,46531.78,7
202511,E03,P1,C5,F4,12408.47,23
202511,E03,P1,C6,F4,7238.28,35
202511,E03,P1,C1,F5,10857.41,57
202511,E03,P1,C2,F5,17371.86,115
202511,E03,P1,C3,F5,10857.41,69
202511,E03,P1,C4,F5,48858.37,7
202511,E03,P1,C5,F5,13028.9,24
202511,E03,P1,C6,F5,7600.19,33
202511,E03,P2,C1,F1,3455.67,18
202511,E03,P2,C2,F1,5529.08,38
202511,E03,P2,C3,F1,3455.67,25
202511,E03,P2,C4,F1,15550.53,2
202511,E03,P2,C5,F1,4146.81,7
202511,E03,P2,C6,F1,2418.97,12
202511,E03,P2,C1,F2,5265.79,25
202511,E03,P2,C2,F2,8425.26,52
202511,E03,P2,C3,F2,5265.79,37
202511,E03,P2,C4,F2,23696.05,3
202511,E03,P2,C5,F2,6318.95,11
202511,E03,P2,C6,F2,3686.05,18
202511,E03,P2,C1,F3,7130.75,36
202511,E03,P2,C2,F3,11409.21,68
202511,E03,P2,C3,F3,7130.75,53
202511,E03,P2,C4,F3,32088.4,4
202511,E03,P2,C5,F3,8556.91,15
202511,E03,P2,C6,F3,4991.53,24
202511,E03,P2,C1,F4,8776.31,47
202511,E03,P2,C2,F4,14042.1,84
202511,E03,P2,C3,F4,8776.31,63
202511,E03,P2,C4,F4,39493.41,5
202511,E03,P2,C5,F4,10531.58,19
202511,E03,P2,C6,F4,6143.42,28
202511,E03,P2,C1,F5,9215.13,46
202511,E03,P2,C2,F5,14744.21,90
202511,E03,P2,C3,F5,9215.13,61
202511,E03,P2,C4,F5,41468.08,5
202511,E03,P2,C5,F5,11058.15,19
202511,E03,P2,C6,F5,6450.59,30
202511,E03,P3,C1,F1,2571.1,13
202511,E03,P3,C2,F1,4113.76,24
202511,E03,P3,C3,F1,2571.1,19
202511,E03,P3,C4,F1,11569.95,1
202511,E03,P3,C5,F1,3085.32,6
202511,E03,P3,C6,F1,1799.77,7
202511,E03,P3,C1,F2,3917.87,21
202511,E03,P3,C2,F2,6268.58,39
202511,E03,P3,C3,F2,3917.87,27
202511,E03,P3,C4,F2,17630.39,2
202511,E03,P3,C5,F2,4701.44,9
202511,E03,P3,C6,F2,2742.51,13
202511,E03,P3,C1,F3,5305.44,28
202511,E03,P3,C2,F3,8488.71,51
202511,E03,P3,C3,F3,5305.44,36
202511,E03,P3,C4,F3,23874.49,3
202511,E03,P3,C5,F3,6366.53,12
202511,E03,P3,C6,F3,3713.81,19
202511,E03,P3,C1,F4,6529.78,32
202511,E03,P3,C2,F4,10447.64,65
202511,E03,P3,C3,F4,6529.78,45
202511,E03,P3,C4,F4,29383.99,3
202511,E03,P3,C5,F4,7835.73,15
202511,E03,P3,C6,F4,4570.84,22
202511,E03,P3,C1,F5,6856.26,33
202511,E03,P3,C2,F5,10970.02,64
202511,E03,P3,C3,F5,6856.26,51
202511,E03,P3,C4,F5,30853.19,4
202511,E03,P3,C5,F5,8227.52,16
202511,E03,P3,C6,F5,4799.38,22
202512,E03,P1,C1,F1,3305.77,17
202512,E03,P1,C2,F1,5289.24,33
202512,E03,P1,C3,F1,3305.77,22
202512,E03,P1,C4,F1,14875.98,1
202512,E03,P1,C5,F1,3966.93,7
202512,E03,P1,C6,F1,2314.04,11
202512,E03,P1,C1,F2,5037.37,25
202512,E03,P1,C2,F2,8059.79,52
202512,E03,P1,C3,F2,5037.37,37
202512,E03,P1,C4,F2,22668.16,3
202512,E03,P1,C5,F2,6044.84,11
202512,E03,P1,C6,F2,3526.16,16
202512,E03,P1,C1,F3,6821.44,36
202512,E03,P1,C2,F3,10914.3,70
202512,E03,P1,C3,F3,6821.44,45
202512,E03,P1,C4,F3,30696.47,3
202512,E03,P1,C5,F3,8185.73,16
202512,E03,P1,C6,F3,4775.01,22
202512,E03,P1,C1,F4,8395.62,45
202512,E03,P1,C2,F4,13432.99,85
202512,E03,P1,C3,F4,8395.62,64
202512,E03,P1,C4,F4,37780.27,4
202512,E03,P1,C5,F4,10074.74,20
202512,E03,P1,C6,F4,5876.93,26
202512,E03,P1,C1,F5,8815.4,47
202512,E03,P1,C2,F5,14104.63,93
202512,E03,P1,C3,F5,8815.4,58
202512,E03,P1,C4,F5,39669.29,5
202512,E03,P1,C5,F5,10578.48,20
202512,E03,P1,C6,F5,6170.78,28
202512,E03,P2,C1,F1,3560.01,18
202512,E03,P2,C2,F1,5696.01,33
202512,E03,P2,C3,F1,3560.01,24
202512,E03,P2,C4,F1,16020.02,2
202512,E03,P2,C5,F1,4272.01,8
202512,E03,P2,C6,F1,2492.0,11
202512,E03,P2,C1,F2,5424.77,26
202512,E03,P2,C2,F2,8679.63,60
202512,E03,P2,C3,F2,5424.77,40
202512,E03,P2,C4,F2,24411.46,3
202512,E03,P2,C5,F2,6509.72,11
202512,E03,P2,C6,F2,3797.34,17
202512,E03,P2,C1,F3,7346.04,39
202512,E03,P2,C2,F3,11753.67,69
202512,E03,P2,C3,F3,7346.04,56
202512,E03,P2,C4,F3,33057.19,4
202512,E03,P2,C5,F3,8815.25,17
202512,E03,P2,C6,F3,5142.23,23
202512,E03,P2,C1,F4,9041.28,45
202512,E03,P2,C2,F4,14466.05,86
202512,E03,P2,C3,F4,9041.28,65
202512,E03,P2,C4,F4,40685.77,5
202512,E03,P2,C5,F4,10849.54,20
202512,E03,P2,C6,F4,6328.9,30
202512,E03,P2,C1,F5,9493.35,50
202512,E03,P2,C2,F5,15189.35,101
202512,E03,P2,C3,F5,9493.35,67
202512,E03,P2,C4,F5,42720.06,5
202512,E03,P2,C5,F5,11392.02,21
202512,E03,P2,C6,F5,6645.34,33
202512,E03,P3,C1,F1,2695.85,13
202512,E03,P3,C2,F1,4313.36,26
202512,E03,P3,C3,F1,2695.85,18
202512,E03,P3,C4,F1,12131.32,1
202512,E03,P3,C5,F1,3235.02,6
202512,E03,P3,C6,F1,1887.09,8
202512,E03,P3,C1,F2,4107.96,21
202512,E03,P3,C2,F2,6572.74,42
202512,E03,P3,C3,F2,4107.96,30
202512,E03,P3,C4,F2,18485.82,2
202512,E03,P3,C5,F2,4929.55,9
202512,E03,P3,C6,F2,2875.57,13
202512,E03,P3,C1,F3,5562.86,28
202512,E03,P3,C2,F3,8900.58,58
202512,E03,P3,C3,F3,5562.86,37
202512,E03,P3,C4,F3,25032.88,3
202512,E03,P3,C5,F3,6675.44,11
202512,E03,P3,C6,F3,3894.0,18
202512,E03,P3,C1,F4,6846.6,34
202512,E03,P3,C2,F4,10954.56,64
202512,E03,P3,C3,F4,6846.6,50
202512,E03,P3,C4,F4,30809.7,4
202512,E03,P3,C5,F4,8215.92,15
202512,E03,P3,C6,F4,4792.62,22
202512,E03,P3,C1,F5,7188.93,36
202512,E03,P3,C2,F5,11502.29,76
202512,E03,P3,C3,F5,7188.93,50
202512,E03,P3,C4,F5,32350.19,4
202512,E03,P3,C5,F5,8626.72,15
202512,E03,P3,C6,F5,5032.25,23
202401,E04,P1,C1,F1,1515.91,7
202401,E04,P1,C2,F1,2425.45,14
202401,E04,P1,C3,F1,1515.91,10
202401,E04,P1,C4,F1,6821.58,0
202401,E04,P1,C5,F1,1819.09,3
202401,E04,P1,C6,F1,1061.13,5
202401,E04,P1,C1,F2,2309.95,12
202401,E04,P1,C2,F2,3695.93,22
202401,E04,P1,C3,F2,2309.95,18
202401,E04,P1,C4,F2,10394.79,1
202401,E04,P1,C5,F2,2771.94,5
202401,E04,P1,C6,F2,1616.97,7
202401,E04,P1,C1,F3,3128.06,15
202401,E04,P1,C2,F3,5004.9,30
202401,E04,P1,C3,F3,3128.06,22
202401,E04,P1,C4,F3,14076.28,1
202401,E04,P1,C5,F3,3753.67,6
202401,E04,P1,C6,F3,2189.64,10
202401,E04,P1,C1,F4,3849.92,20
202401,E04,P1,C2,F4,6159.88,39
202401,E04,P1,C3,F4,3849.92,24
202401,E04,P1,C4,F4,17324.65,2
202401,E04,P1,C5,F4,4619.91,9
202401,E04,P1,C6,F4,2694.95,12
202401,E04,P1,C1,F5,4042.42,21
202401,E04,P1,C2,F5,6467.87,37
202401,E04,P1,C3,F5,4042.42,30
202401,E04,P1,C4,F5,18190.88,2
202401,E04,P1,C5,F5,4850.9,8
202401,E04,P1,C6,F5,2829.69,13
202401,E04,P2,C1,F1,1307.85,7
202401,E04,P2,C2,F1,2092.57,12
202401,E04,P2,C3,F1,1307.85,8
202401,E04,P2,C4,F1,5885.34,0
202401,E04,P2,C5,F1,1569.43,3
202401,E04,P2,C6,F1,915.5,4
202401,E04,P2,C1,F2,1992.92,9
202401,E04,P2,C2,F2,3188.67,18
202401,E04,P2,C3,F2,1992.92,13
202401,E04,P2,C4,F2,8968.14,1
202401,E04,P2,C5,F2,2391.5,4
202401,E04,P2,C6,F2,1395.04,6
202401,E04,P2,C1,F3,2698.75,13
202401,E04,P2,C2,F3,4318.0,25
202401,E04,P2,C3,F3,2698.75,19
202401,E04,P2,C4,F3,12144.36,1
202401,E04,P2,C5,F3,3238.5,6
202401,E04,P2,C6,F3,1889.12,8
202401,E04,P2,C1,F4,3321.53,16
202401,E04,P2,C2,F4,5314.46,34
202401,E04,P2,C3,F4,3321.53,24
202401,E04,P2,C4,F4,14946.91,2
202401,E04,P2,C5,F4,3985.84,7
202401,E04,P2,C6,F4,2325.07,11
202401,E04,P2,C1,F5,3487.61,17
202401,E04,P2,C2,F5,5580.18,33
202401,E04,P2,C3,F5,3487.61,24
202401,E04,P2,C4,F5,15694.25,2
202401,E04,P2,C5,F5,4185.13,7
202401,E04,P2,C6,F5,2441.33,11
202401,E04,P3,C1,F1,1062.39,5
202401,E04,P3,C2,F1,1699.82,10
202401,E04,P3,C3,F1,1062.39,7
202401,E04,P3,C4,F1,4780.74,0
202401,E04,P3,C5,F1,1274.86,2
202401,E04,P3,C6,F1,743.67,3
202401,E04,P3,C1,F2,1618.88,8
202401,E04,P3,C2,F2,2590.2,16
202401,E04,P3,C3,F2,1618.88,11
202401,E04,P3,C4,F2,7284.94,1
202401,E04,P3,C5,F2,1942.65,3
202401,E04,P3,C6,F2,1133.21,5
202401,E04,P3,C1,F3,2192.23,12
202401,E04,P3,C2,F3,3507.56,23
202401,E04,P3,C3,F3,2192.23,16
202401,E04,P3,C4,F3,9865.02,1
202401,E04,P3,C5,F3,2630.67,4
202401,E04,P3,C6,F3,1534.56,7
202401,E04,P3,C1,F4,2698.13,14
202401,E04,P3,C2,F4,4317.0,28
202401,E04,P3,C3,F4,2698.13,19
202401,E04,P3,C4,F4,12141.56,1
202401,E04,P3,C5,F4,3237.75,6
202401,E04,P3,C6,F4,1888.69,8
202401,E04,P3,C1,F5,2833.03,15
202401,E04,P3,C2,F5,4532.85,29
202401,E04,P3,C3,F5,2833.03,18
202401,E04,P3,C4,F5,12748.64,1
202401,E04,P3,C5,F5,3399.64,6
202401,E04,P3,C6,F5,1983.12,8
202402,E04,P1,C1,F1,1457.33,6
202402,E04,P1,C2,F1,2331.72,13
202402,E04,P1,C3,F1,1457.33,10
202402,E04,P1,C4,F1,6557.97,0
202402,E04,P1,C5,F1,1748.79,3
202402,E04,P1,C6,F1,1020.13,4
202402,E04,P1,C1,F2,2220.69,11
202402,E04,P1,C2,F2,3553.1,21
202402,E04,P1,C3,F2,2220.69,14
202402,E04,P1,C4,F2,9993.1,1
202402,E04,P1,C5,F2,2664.83,5
202402,E04,P1,C6,F2,1554.48,7
202402,E04,P1,C1,F3,3007.18,15
202402,E04,P1,C2,F3,4811.49,29
202402,E04,P1,C3,F3,3007.18,22
202402,E04,P1,C4,F3,13532.32,2
202402,E04,P1,C5,F3,3608.62,6
202402,E04,P1,C6,F3,2105.03,10
202402,E04,P1,C1,F4,3701.15,21
202402,E04,P1,C2,F4,5921.83,37
202402,E04,P1,C3,F4,3701.15,28
202402,E04,P1,C4,F4,16655.16,2
202402,E04,P1,C5,F4,4441.38,9
202402,E04,P1,C6,F4,2590.8,12
202402,E04,P1,C1,F5,3886.2,18
202402,E04,P1,C2,F5,6217.93,40
202402,E04,P1,C3,F5,3886.2,29
202402,E04,P1,C4,F5,17487.92,2
202402,E04,P1,C5,F5,4663.44,9
202402,E04,P1,C6,F5,2720.34,12
202402,E04,P2,C1,F1,1345.11,6
202402,E04,P2,C2,F1,2152.18,13
202402,E04,P2,C3,F1,1345.11,9
202402,E04,P2,C4,F1,6053.01,0
202402,E04,P2,C5,F1,1614.14,3
202402,E04,P2,C6,F1,941.58,4
202402,E04,P2,C1,F2,2049.7,11
202402,E04,P2,C2,F2,3279.51,20
202402,E04,P2,C3,F2,2049.7,16
202402,E04,P2,C4,F2,9223.63,1
202402,E04,P2,C5,F2,2459.64,4
202402,E04,P2,C6,F2,1434.79,6
202402,E04,P2,C1,F3,2775.63,13
202402,E04,P2,C2,F3,4441.01,26
202402,E04,P2,C3,F3,2775.63,20
202402,E04,P2,C4,F3,12490.33,1
202402,E04,P2,C5,F3,3330.76,6
202402,E04,P2,C6,F3,1942.94,9
202402,E04,P2,C1,F4,3416.16,18
202402,E04,P2,C2,F4,5465.86,33
202402,E04,P2,C3,F4,3416.16,23
202402,E04,P2,C4,F4,15372.72,2
202402,E04,P2,C5,F4,4099.39,8
202402,E04,P2,C6,F4,2391.31,11
202402,E04,P2,C1,F5,3586.97,19
202402,E04,P2,C2,F5,5739.15,34
202402,E04,P2,C3,F5,3586.97,25
202402,E04,P2,C4,F5,16141.36,2
202402,E04,P2,C5,F5,4304.36,8
202402,E04,P2,C6,F5,2510.88,12
202402,E04,P3,C1,F1,1091.53,5
202402,E04,P3,C2,F1,1746.45,11
202402,E04,P3,C3,F1,1091.53,7
202402,E04,P3,C4,F1,4911.9,0
202402,E04,P3,C5,F1,1309.84,2
202402,E04,P3,C6,F1,764.07,3
202402,E04,P3,C1,F2,1663.29,8
202402,E04,P3,C2,F2,2661.26,16
202402,E04,P3,C3,F2,1663.29,11
202402,E04,P3,C4,F2,7484.79,1
202402,E04,P3,C5,F2,1995.94,3
202402,E04,P3,C6,F2,1164.3,5
202402,E04,P3,C1,F3,2252.37,11
202402,E04,P3,C2,F3,3603.79,22
202402,E04,P3,C3,F3,2252.37,14
202402,E04,P3,C4,F3,10135.66,1
202402,E04,P3,C5,F3,2702.84,4
202402,E04,P3,C6,F3,1576.66,6
202402,E04,P3,C1,F4,2772.15,14
202402,E04,P3,C2,F4,4435.43,27
202402,E04,P3,C3,F4,2772.15,20
202402,E04,P3,C4,F4,12474.65,1
202402,E04,P3,C5,F4,3326.57,6
202402,E04,P3,C6,F4,1940.5,9
202402,E04,P3,C1,F5,2910.75,16
202402,E04,P3,C2,F5,4657.2,30
202402,E04,P3,C3,F5,2910.75,21
202402,E04,P3,C4,F5,13098.39,1
202402,E04,P3,C5,F5,3492.9,6
202402,E04,P3,C6,F5,2037.53,10
202403,E04,P1,C1,F1,1497.08,7
202403,E04,P1,C2,F1,2395.33,14
202403,E04,P1,C3,F1,1497.08,9
202403,E04,P1,C4,F1,6736.87,0
202403,E04,P1,C5,F1,1796.5,3
202403,E04,P1,C6,F1,1047.96,4
202403,E04,P1,C1,F2,2281.27,12
202403,E04,P1,C2,F2,3650.03,23
202403,E04,P1,C3,F2,2281.27,16
202403,E04,P1,C4,F2,10265.71,1
202403,E04,P1,C5,F2,2737.52,5
202403,E04,P1,C6,F2,1596.89,7
202403,E04,P1,C1,F3,3089.22,15
202403,E04,P1,C2,F3,4942.75,31
202403,E04,P1,C3,F3,3089.22,23
202403,E04,P1,C4,F3,13901.48,2
202403,E04,P1,C5,F3,3707.06,6
202403,E04,P1,C6,F3,2162.45,10
202403,E04,P1,C1,F4,3802.11,20
202403,E04,P1,C2,F4,6083.38,40
202403,E04,P1,C3,F4,3802.11,29
202403,E04,P1,C4,F4,17109.51,2
202403,E04,P1,C5,F4,4562.54,8
202403,E04,P1,C6,F4,2661.48,11
202403,E04,P1,C1,F5,3992.22,21
202403,E04,P1,C2,F5,6387.55,37
202403,E04,P1,C3,F5,3992.22,30
202403,E04,P1,C4,F5,17964.99,2
202403,E04,P1,C5,F5,4790.66,9
202403,E04,P1,C6,F5,2794.55,11
202403,E04,P2,C1,F1,1414.01,7
202403,E04,P2,C2,F1,2262.41,14
202403,E04,P2,C3,F1,1414.01,9
202403,E04,P2,C4,F1,6363.03,0
202403,E04,P2,C5,F1,1696.81,3
202403,E04,P2,C6,F1,989.8,4
202403,E04,P2,C1,F2,2154.68,11
202403,E04,P2,C2,F2,3447.48,21
202403,E04,P2,C3,F2,2154.68,15
202403,E04,P2,C4,F2,9696.04,1
202403,E04,P2,C5,F2,2585.61,4
202403,E04,P2,C6,F2,1508.27,7
202403,E04,P2,C1,F3,2917.79,15
202403,E04,P2,C2,F3,4668.47,30
202403,E04,P2,C3,F3,2917.79,19
202403,E04,P2,C4,F3,13130.06,1
202403,E04,P2,C5,F3,3501.35,6
202403,E04,P2,C6,F3,2042.45,10
202403,E04,P2,C1,F4,3591.13,18
202403,E04,P2,C2,F4,5745.8,37
202403,E04,P2,C3,F4,3591.13,27
202403,E04,P2,C4,F4,16160.07,2
202403,E04,P2,C5,F4,4309.35,8
202403,E04,P2,C6,F4,2513.79,11
202403,E04,P2,C1,F5,3770.68,20
202403,E04,P2,C2,F5,6033.09,34
202403,E04,P2,C3,F5,3770.68,26
202403,E04,P2,C4,F5,16968.08,2
202403,E04,P2,C5,F5,4524.82,8
202403,E04,P2,C6,F5,2639.48,12
202403,E04,P3,C1,F1,1158.88,5
202403,E04,P3,C2,F1,1854.21,12
202403,E04,P3,C3,F1,1158.88,8
202403,E04,P3,C4,F1,5214.97,0
202403,E04,P3,C5,F1,1390.66,2
202403,E04,P3,C6,F1,811.22,3
202403,E04,P3,C1,F2,1765.91,9
202403,E04,P3,C2,F2,2825.46,16
202403,E04,P3,C3,F2,1765.91,12
202403,E04,P3,C4,F2,7946.62,1
202403,E04,P3,C5,F2,2119.1,4
202403,E04,P3,C6,F2,1236.14,5
202403,E04,P3,C1,F3,2391.34,12
202403,E04,P3,C2,F3,3826.15,26
202403,E04,P3,C3,F3,2391.34,17
202403,E04,P3,C4,F3,10761.04,1
202403,E04,P3,C5,F3,2869.61,5
202403,E04,P3,C6,F3,1673.94,7
202403,E04,P3,C1,F4,2943.19,15
202403,E04,P3,C2,F4,4709.11,27
202403,E04,P3,C3,F4,2943.19,20
202403,E04,P3,C4,F4,13244.36,1
202403,E04,P3,C5,F4,3531.83,6
202403,E04,P3,C6,F4,2060.23,9
202403,E04,P3,C1,F5,3090.35,15
202403,E04,P3,C2,F5,4944.56,30
202403,E04,P3,C3,F5,3090.35,23
202403,E04,P3,C4,F5,13906.58,1
202403,E04,P3,C5,F5,3708.42,6
202403,E04,P3,C6,F5,2163.25,10
202404,E04,P1,C1,F1,1578.56,7
202404,E04,P1,C2,F1,2525.69,15
202404,E04,P1,C3,F1,1578.56,11
202404,E04,P1,C4,F1,7103.51,0
202404,E04,P1,C5,F1,1894.27,3
202404,E04,P1,C6,F1,1104.99,5
202404,E04,P1,C1,F2,2405.42,12
202404,E04,P1,C2,F2,3848.67,23
202404,E04,P1,C3,F2,2405.42,17
202404,E04,P1,C4,F2,10824.39,1
202404,E04,P1,C5,F2,2886.5,5
202404,E04,P1,C6,F2,1683.79,7
202404,E04,P1,C1,F3,3257.34,16
202404,E04,P1,C2,F3,5211.74,33
202404,E04,P1,C3,F3,3257.34,21
202404,E04,P1,C4,F3,14658.03,1
202404,E04,P1,C5,F3,3908.81,7
202404,E04,P1,C6,F3,2280.14,10
202404,E04,P1,C1,F4,4009.03,20
202404,E04,P1,C2,F4,6414.45,40
202404,E04,P1,C3,F4,4009.03,26
202404,E04,P1,C4,F4,18040.65,2
202404,E04,P1,C5,F4,4810.84,8
202404,E04,P1,C6,F4,2806.32,13
202404,E04,P1,C1,F5,4209.49,20
202404,E04,P1,C2,F5,6735.18,44
202404,E04,P1,C3,F5,4209.49,29
202404,E04,P1,C4,F5,18942.68,2
202404,E04,P1,C5,F5,5051.38,9
202404,E04,P1,C6,F5,2946.64,13
202404,E04,P2,C1,F1,1317.44,6
202404,E04,P2,C2,F1,2107.9,13
202404,E04,P2,C3,F1,1317.44,9
202404,E04,P2,C4,F1,5928.47,0
202404,E04,P2,C5,F1,1580.93,3
202404,E04,P2,C6,F1,922.21,4
202404,E04,P2,C1,F2,2007.53,10
202404,E04,P2,C2,F2,3212.04,20
202404,E04,P2,C3,F2,2007.53,13
202404,E04,P2,C4,F2,9033.86,1
202404,E04,P2,C5,F2,2409.03,4
202404,E04,P2,C6,F2,1405.27,6
202404,E04,P2,C1,F3,2718.52,13
202404,E04,P2,C2,F3,4349.64,27
202404,E04,P2,C3,F3,2718.52,20
202404,E04,P2,C4,F3,12233.36,1
202404,E04,P2,C5,F3,3262.23,6
202404,E04,P2,C6,F3,1902.97,9
202404,E04,P2,C1,F4,3345.88,17
202404,E04,P2,C2,F4,5353.4,31
202404,E04,P2,C3,F4,3345.88,22
202404,E04,P2,C4,F4,15056.44,2
202404,E04,P2,C5,F4,4015.05,7
202404,E04,P2,C6,F4,2342.11,10
202404,E04,P2,C1,F5,3513.17,18
202404,E04,P2,C2,F5,5621.07,35
202404,E04,P2,C3,F5,3513.17,25
202404,E04,P2,C4,F5,15809.26,2
202404,E04,P2,C5,F5,4215.8,8
202404,E04,P2,C6,F5,2459.22,10
202404,E04,P3,C1,F1,1122.41,6
202404,E04,P3,C2,F1,1795.85,12
202404,E04,P3,C3,F1,1122.41,7
202404,E04,P3,C4,F1,5050.83,0
202404,E04,P3,C5,F1,1346.89,2
202404,E04,P3,C6,F1,785.69,3
202404,E04,P3,C1,F2,1710.34,8
202404,E04,P3,C2,F2,2736.54,16
202404,E04,P3,C3,F2,1710.34,11
